Actual Player Name,Site.Account_Name,Configuration,Player_Name,Item_Name,Serial Nos,Status,Orientation,Layout,Warranty_End_Date_calc
711-24508CA1,7-11 Etobicoke 24508,Next Gen Coffee Bar,CA1,QB3,AB322019011422,Installed,,2.64862600000032E+018,
711-24508MA3,7-11 Etobicoke 24508,Menu Boards,MA3,QB3,AB322019011423,Installed,,2.64862600000032E+018,
,7-11 Etobicoke 24508,Menu Boards,MA1,QB3,AB322019011424,Installed,,2.64862600000032E+018,
,7-11 Etobicoke 24508,Next Gen Coffee Bar,CB1,QB3,AB322019011425,Installed,,2.64862600000032E+018,
,7-11 Etobicoke 24508,Slupee TV,SA0,QB3,AB322019011426,Installed,,2.64862600000032E+018,
711-24508CB0,7-11 Etobicoke 24508,Next Gen Coffee Bar,CB0,QB3,AB322019011427,Installed,,2.64862600000032E+018,
711-24508SA1,7-11 Etobicoke 24508,Slupee TV,SA1,QB3,AB322019011428,Installed,,2.64862600000032E+018,
711-24508CA0,7-11 Etobicoke 24508,Next Gen Coffee Bar,CA0,QB3,AB322019011429,Installed,,2.64862600000032E+018,
711-24508MA0,7-11 Etobicoke 24508,Menu Boards,MA0,QB3,AB322019011430,Installed,,2.64862600000032E+018,
711-25875MA1,7-11 Guelph 25875,Menu Boards,MA1,QB3,AB322019011431,Installed,,2.64862600000032E+018,
711-33001SA1,7-11 Waterloo 33001,Slupee TV,SA1,QB3,AB322019011432,Installed,,2.64862600000032E+018,
711-33001CB1,7-11 Waterloo 33001,Next Gen Coffee Bar,CB1,QB3,AB322019011433,Installed,,2.64862600000032E+018,
711-25875SA0,7-11 Guelph 25875,Slupee TV,SA0,QB3,AB322019011434,Installed,,2.64862600000032E+018,
711-25875MA2,7-11 Guelph 25875,Menu Boards,MA2,QB3,AB322019011435,Installed,,2.64862600000032E+018,
711-33001CA0,7-11 Waterloo 33001,Next Gen Coffee Bar,CA0,QB3,AB322019011436,Installed,,2.64862600000032E+018,
,7-11 Waterloo 33001,Slupee TV,SA2,QB3,AB322019011437,Replacement,,2.64862600000032E+018,2020-05-17
711-33001CA1,7-11 Waterloo 33001,Next Gen Coffee Bar,CA1,QB3,AB322019011439,Installed,,2.64862600000032E+018,
711-33001SA0,7-11 Waterloo 33001,Slupee TV,SA0,QB3,AB322019011440,Installed,,2.64862600000032E+018,
711-29130SA1,7-11 Hamilton 29130,Slupee TV,SA1,QB3,AB322019011442,Installed,,2.64862600000032E+018,
711-29130MA3,7-11 Hamilton 29130,Menu Boards,MA3,QB3,AB322019011446,Installed,,2.64862600000032E+018,
711-29130MA1,7-11 Hamilton 29130,Menu Boards,MA1,QB3,AB322019011447,Installed,,2.64862600000032E+018,
711-29130MA2,7-11 Hamilton 29130,Menu Boards,MA2,QB3,AB322019011450,Installed,,2.64862600000032E+018,
711-26077MA2,7-11 Etobicoke 26077,Menu Boards,MA2,QB3,AB322019011451,Installed,,2.64862600000032E+018,
711-26077MA3,7-11 Etobicoke 26077,Menu Boards,MA3,QB3,AB322019011452,Installed,,2.64862600000032E+018,
711-26077CA1,7-11 Etobicoke 26077,Next Gen Coffee Bar,CA1,QB3,AB322019011453,Installed,,2.64862600000032E+018,
711-26077MA1,7-11 Etobicoke 26077,Menu Boards,MA1,QB3,AB322019011454,Installed,,2.64862600000032E+018,
711-26077MA0,7-11 Etobicoke 26077,Menu Boards,MA0,QB3,AB322019011455,Installed,,2.64862600000032E+018,
711-26077CB1,7-11 Etobicoke 26077,Next Gen Coffee Bar,CB1,QB3,AB322019011456,Installed,,2.64862600000032E+018,
711-26077CA0,7-11 Etobicoke 26077,Next Gen Coffee Bar,CA0,QB3,AB322019011457,Installed,,2.64862600000032E+018,
711-26077CB0,7-11 Etobicoke 26077,Next Gen Coffee Bar,CB0,QB3,AB322019011458,Installed,,2.64862600000032E+018,
711-26077SA0,7-11 Etobicoke 26077,Slupee TV,SA0,QB3,AB322019011459,Installed,,2.64862600000032E+018,
711-26077AA0,7-11 Etobicoke 26077,UR-Tunes,AA0,QB3,AB322019011460,Installed,,2.64862600000032E+018,
,KFC 1364,Menu Boards,A0,QUANTUM BYTE,AB32MS191100006,Installed,,2.64862600000032E+018,2021-04-16
SAL-8663578A0,Les Coiffeurs Continental Carrefour de l’Estrie inc,Promotional Display,A0,QB3,AB3455180900091,Installed,,2.64862600000032E+018,2020-04-17
YUM49-014TMA3,Taco Bell Kitchener 49-014,Menu Boards,A3,QB3,AB3455180900092,Installed,,2.64862600000032E+018,
YUM30-056KMA3,KFC Prince George 30-056,Menu Boards,A3,QB3,AB3455180900093,Installed,,2.64862600000032E+018,
YUM49-014TMA4,Taco Bell Kitchener 49-014,Menu Boards,A4,QB3,AB3455180900094,Installed,,2.64862600000032E+018,
KIE-RICB1,Kiehl's Richmond 013,Promotional Display,KIE-RICB1,Qbyte3,AB3455180900095,Installed,,2.64862600000032E+018,2020-06-03
YUM49-014TMA0,Taco Bell Kitchener 49-014,Menu Boards,A0,QB3,AB3455180900096,Installed,,2.64862600000032E+018,
YUM49-014TMA1,Taco Bell Kitchener 49-014,Menu Boards,A1,QB3,AB3455180900097,Installed,,2.64862600000032E+018,
YUM49-014TMA2,Taco Bell Kitchener 49-014,Menu Boards,A2,QB3,AB3455180900098,Installed,,2.64862600000032E+018,
YUM30-056KMA1,KFC Prince George 30-056,Menu Boards,A1,QB3,AB3455180900099,Installed,,2.64862600000032E+018,
YUM30-056KMA2,KFC Prince George 30-056,Menu Boards,A2,QB3,AB3455180900100,Installed,,2.64862600000032E+018,
711-37557MA3,7-11 Calgary 37557,Menu Boards,MA3,QB3,AB3455180900191,Installed,,2.64862600000032E+018,
711-37557MA0,7-11 Calgary 37557,Menu Boards,MA0,QB3,AB3455180900192,Installed,,2.64862600000032E+018,
711-37557SA1,7-11 Calgary 37557,Slupee TV,SA1,QB3,AB3455180900193,Installed,,2.64862600000032E+018,
YUM1944KMA1,KFC Polo Park 1944,Menu Boards,A1,Qbyte3,AB3455180900194,Installed,,2.64862600000032E+018,2020-03-12
711-37557MA1,7-11 Calgary 37557,Menu Boards,MA1,QB3,AB3455180900195,Installed,,2.64862600000032E+018,
711-37557SA0,7-11 Calgary 37557,Slupee TV,SA0,QB3,AB3455180900196,Installed,,2.64862600000032E+018,
711-37557MA2,7-11 Calgary 37557,Menu Boards,MA2,QB3,AB3455180900197,Installed,,2.64862600000032E+018,
711-37557CA1,7-11 Calgary 37557,Next Gen Coffee Bar,CA1,Qbyte3,AB3455180900198,Installed,,2.64862600000032E+018,
711-37557CB1,7-11 Calgary 37557,Next Gen Coffee Bar,CB1,Qbyte3,AB3455180900199,Installed,,2.64862600000032E+018,
YUM1944KMA0,KFC Polo Park 1944,Menu Boards,A0,Qbyte3,AB3455180900200,Installed,,2.64862600000032E+018,2020-03-12
711-38511SA1,7-11 Calgary 38511,Slupee TV,SA1,QB3,AB3455180900231,Installed,,2.64862600000032E+018,
711-38511SA2,7-11 Calgary 38511,Slupee TV,SA2,QB3,AB3455180900232,Installed,,2.64862600000032E+018,
711-38511MA1,7-11 Calgary 38511,Menu Boards,MA1,QB3,AB3455180900233,Installed,,2.64862600000032E+018,
711-38511CA0,7-11 Calgary 38511,Next Gen Coffee Bar,CA0,QB3,AB3455180900234,Installed,,2.64862600000032E+018,
711-38511MA2,7-11 Calgary 38511,Menu Boards,MA2,QB3,AB3455180900235,Installed,,2.64862600000032E+018,
711-38511MA3,7-11 Calgary 38511,Menu Boards,MA3,QB3,AB3455180900236,Installed,,2.64862600000032E+018,
711-38420CA0,7-11 Cochrane 38420,Next Gen Coffee Bar,CA0,QB3,AB3455180900237,Installed,,2.64862600000032E+018,
711-38420AA0,7-11 Cochrane 38420,UR-Tunes,AA0,QB3,AB3455180900238,Installed,,2.64862600000032E+018,
711-38420CB0,7-11 Cochrane 38420,Next Gen Coffee Bar,CB0,QB3,AB3455180900239,Installed,,2.64862600000032E+018,
711-38511MA0,7-11 Calgary 38511,Menu Boards,MA0,QB3,AB3455180900240,Installed,,2.64862600000032E+018,
,Les Coiffeurs Continental Carrefour de l’Estrie inc,Promotional Display,A1,QB3,AB3455180900251,Installed,,2.64862600000032E+018,2020-04-17
YUM1405KMA3,KFC Ottawa 1405,Menu Boards,A3,QBYTE3,AB3455180900252,Installed,,2.64862600000032E+018,
KER-C0029A0,Kernels Mapleview Centre,Promotional Display,A0,QB3,AB3455180900253,Installed,,2.64862600000032E+018,2020-07-16
YUM1425KMA4,KFC Hamilton 1425,Menu Boards,YUM1425KMA4,QByte 3,AB3455180900254,Installed,,2.64862600000032E+018,
YUM1405KMA0,KFC Ottawa 1405,Menu Boards,A0,QBYTE3,AB3455180900255,Installed,,2.64862600000032E+018,
YUM1405KMA4,KFC Ottawa 1405,Menu Boards,A4,QBYTE3,AB3455180900256,Installed,,2.64862600000032E+018,
YUM1405KMA2,KFC Ottawa 1405,Menu Boards,A2,QBYTE3,AB3455180900257,Installed,,2.64862600000032E+018,
YUM1405KMA1,KFC Ottawa 1405,Menu Boards,A1,QBYTE3,AB3455180900258,Installed,,2.64862600000032E+018,
YUM1951KB2,KFC 1951,Menu Boards,B2,QByte3,AB3455180900259,Installed,,2.64862600000032E+018,2020-01-15
YUM1459KB1,KFC Windsor 1446,Menu Boards,A3,QUANTUM BYTE3,AB3455180900260,Shipped,,2.64862600000032E+018,
,KFC Mississauga 128-006,Menu Boards,MA2,,AB3455180900347,Installed,Portrait,2.64862600000032E+018,2021-01-08
711-38511CB0,7-11 Calgary 38511,Next Gen Coffee Bar,CB0,QB3,AB3455180900421,Installed,,2.64862600000032E+018,
711-38511CB1,7-11 Calgary 38511,Next Gen Coffee Bar,CB1,QB3,AB3455180900422,Installed,,2.64862600000032E+018,
711-34264CB0,7-11 Vancouver 34264,Next Gen Coffee Bar,CB0,QB3,AB3455180900423,Installed,,2.64862600000032E+018,
711-34264SA2,7-11 Vancouver 34264,Slupee TV,SA2,QB3,AB3455180900424,Installed,,2.64862600000032E+018,
711-38511CA1,7-11 Calgary 38511,Next Gen Coffee Bar,CA1,QB3,AB3455180900425,Installed,,2.64862600000032E+018,
711-34264CA1,7-11 Vancouver 34264,Next Gen Coffee Bar,CA1,QB3,AB3455180900426,Installed,,2.64862600000032E+018,
711-34264CA0,7-11 Vancouver 34264,Next Gen Coffee Bar,CA0,QB3,AB3455180900427,Installed,,2.64862600000032E+018,
711-34264CB1,7-11 Vancouver 34264,Next Gen Coffee Bar,CB1,QB3,AB3455180900428,Installed,,2.64862600000032E+018,
YUM1944KMA3,KFC Polo Park 1944,Menu Boards,A3,Qbyte3,AB3455180900429,Installed,,2.64862600000032E+018,2020-03-12
YUM1944KMA2,KFC Polo Park 1944,Menu Boards,A2,Qbyte3,AB3455180900430,Installed,,2.64862600000032E+018,2020-03-12
,7-11 Etobicoke 26077,Slupee TV,SA2,QB3,AB3455180900435,Installed,,2.64862600000032E+018,2021-12-07
711-32104CA1,7-11 Chetwynd 32104,Menu Boards,711-32104CA1,Qbyte3,AB3455180900531,Installed,,2.64862600000032E+018,
YUM1532KA1,KFC 1532,Menu Boards,YUM1532KA1,Qbyte3,AB3455180900532,Installed,,2.64862600000032E+018,2020-03-04
711-37856SA2,7-11 Vancouver 37856,Slupee TV,SA2,QB3,AB3455180900533,Installed,,2.64862600000032E+018,
MAT-7469347A0,CosmoProf - Waterloo 7505,Promotional Display,A0,QB3,AB3455180900535,Installed,,2.64862600000032E+018,
711-22651CA0,7-11 Vancouver 22651,Next Gen Coffee Bar,CA0,QB3,AB3455180900536,Installed,,2.64862600000032E+018,
YUM30-056KMA0,KFC Prince George 30-056,Menu Boards,A0,QB3,AB3455180900537,Installed,,2.64862600000032E+018,
711-22651CA1,7-11 Vancouver 22651,Next Gen Coffee Bar,CA1,QB3,AB3455180900538,Installed,,2.64862600000032E+018,
711-22651CB0,7-11 Vancouver 22651,Next Gen Coffee Bar,CB0,QB3,AB3455180900539,Installed,,2.64862600000032E+018,
711-22651CB1,7-11 Vancouver 22651,Next Gen Coffee Bar,CB1,QB3,AB3455180900540,Installed,,2.64862600000032E+018,
711-37557SA2,7-11 Calgary 37557,Slupee TV,SA2,QB3,AB3455180900621,Installed,,2.64862600000032E+018,
CBV031A0,CBV - Fairview Mall,Promotional Display,A0,QB3,ab3455180900622,Installed,,2.64862600000032E+018,2020-02-23
711-38543SA1,7-11 Edmonton 38543,Slupee TV,711-38543SA1,Qbyte3,AB3455180900623,Installed,,2.64862600000032E+018,
711-38543SA2,7-11 Edmonton 38543,Slupee TV,711-38543SA2,Qbyte3,AB3455180900624,Installed,,2.64862600000032E+018,
711-38543CB1,7-11 Edmonton 38543,Next Gen Coffee Bar,711-38543CB1,Qbyte3,AB3455180900625,Installed,,2.64862600000032E+018,
711-38543MA3,7-11 Edmonton 38543,Menu Boards,711-38543MA3,Qbyte3,AB3455180900626,Installed,,2.64862600000032E+018,
711-37557CA0,7-11 Calgary 37557,Next Gen Coffee Bar,CA0,Qbyte3,AB3455180900627,Installed,,2.64862600000032E+018,
711-38543MA2,7-11 Edmonton 38543,Menu Boards,711-38543MA2,Qbyte3,AB3455180900628,Installed,,2.64862600000032E+018,
YUMURCHAA0,7-11 Calgary 37557,Next Gen Coffee Bar,CB0,Qbyte3,AB3455180900629,Replacement,,2.64862600000032E+018,
711-38543MA1,7-11 Edmonton 38543,Menu Boards,711-38543MA1,Qbyte3,AB3455180900630,Installed,,2.64862600000032E+018,
,7-11 Port Coquitlam 23091,Slupee TV,SB2,,B-MAB3P419080156,Replacement,Landscape,2.64862600000032E+018,2021-01-02
TV Screen,AAA - Amherst,Infotainment,,LG 47WL10MS,B0 --> 305KCXM00170 EXPIRED AS PER IRA,Installed,,2.64862600000032E+018,
TV Screen,Kiehl's Richmond 013,Promotional Display,,LG 55XS2B,B0 --> 602KCKJ86829,Installed,,2.64862600000032E+018,
,AAA - Amherst,Infotainment,,ACER VERITON VL4630G,B0 --> DTVKGAA00342508B119600,Installed,,2.64862600000032E+018,
,Kiehl's Richmond 013,Promotional Display,,LENOVO Q190,B0 --> US00218035,Installed,,2.64862600000032E+018,
TV Screen,Fusion - Sales Centre,Promotional Display,,LG 55WV70BS-B,B0 407KCMR8X123,Installed,,2.64862600000032E+018,
TV Screen,IKEA-London PuP,Video Wall,,LG  55LV75A,B0 505MXRFN0062,Installed,,2.64862600000032E+018,
TV Screen,IKEA-Boucherville 414,Video Wall,,LG 55LV75A-7B,B0 510MXNUS9047,Installed,,2.64862600000032E+018,
TV Screen,IKEA-Quebec City PuP,Video Wall,,LG 55LV75A-7B,B0 510MXNUS9047 provided by LG,Installed,,2.64862600000032E+018,
TV Screen,Kiehl's Richmond 013,Promotional Display,,LG 55SE3B-B,B1 --> 510MXVWQ9679,Installed,,2.64862600000032E+018,
,Kiehl's Richmond 013,Promotional Display,,LENOVO Q190,B1 --> US00217737,Installed,,2.64862600000032E+018,
TV Screen,Fusion - Sales Centre,Promotional Display,,LG 55WV70BS-B,B1 404KCMRQA427,Installed,,2.64862600000032E+018,
TV Screen,IKEA-Boucherville 414,Video Wall,,LG 55LV75A,B1 505MXTCN0073,Installed,,2.64862600000032E+018,
TV Screen,IKEA-Quebec City PuP,Video Wall,,LG  55LV75A,B1 505MXTCN0073,Installed,,2.64862600000032E+018,
TV Screen,IKEA-London PuP,Video Wall,,LG 55LV75A-7B,B1 507MXGLS3663,Installed,,2.64862600000032E+018,
TV Screen,IKEA-Boucherville 414,Video Wall,,LG 55LV75A-7B,B2 504MXKDPZ045,Installed,,2.64862600000032E+018,
TV Screen,IKEA-Quebec City PuP,Video Wall,,LG 55LV75A-7B,B2 504MXKDPZ045,Installed,,2.64862600000032E+018,
TV Screen,IKEA-London PuP,Video Wall,,LG 55LV75A-7B,B2 507MXTCS3665,Installed,,2.64862600000032E+018,
Router,7-11 Guelph 29092,Promotional Display,Router,Ubiquiti Router,B4FBE4B363B2,Installed,,2.64862600000032E+018,
Router,7-11 Etobicoke 26077,Promotional Display,Router,Ubiquiti Router,B4FBE4B365B0,Installed,,2.64862600000032E+018,
Router,7-11 Toronto 33259,Promotional Display,Router,Ubiquiti Router,B4FBE4B365F2,Installed,,2.64862600000032E+018,
Router,7-11 Toronto 36034,Promotional Display,Router,Ubiquiti Router,B4FBE4B36844,Installed,,2.64862600000032E+018,
Router,7-11 Drayton Valley 29596,Menu Boards,,Ubiquiti Router,B4FBE4B36886,Installed,,2.64862600000032E+018,
Router,7-11 Waterloo 25067,Promotional Display,Router,Ubiquiti Router,B4FBE4B3692E,Installed,,2.64862600000032E+018,
Router,7-11 Hamilton 29130,Promotional Display,Router,Ubiquiti Router,B4FBE4B36976,Installed,,2.64862600000032E+018,
Router,7-11 Sicamous 38718,Promotional Display,Router,Ubiquiti Router,B4FBE4B36A3C,Installed,,2.64862600000032E+018,
Router,7-11 Toronto 25519,Promotional Display,Router,Ubiquiti router,B4FBE4B36A54,Installed,,2.64862600000032E+018,
Router,7-11 Edmonton 33343,Menu Boards,,Ubiquity Router,B4FBE4B36A60,Installed,,2.64862600000032E+018,2020-07-14
Router,7-11 Calgary 37778,Promotional Display,Router,Ubiquiti Router,B4FBE4B36A96,Installed,,2.64862600000032E+018,
Router,7-11 Toronto 33411,Promotional Display,Router,Ubiquiti Router,B4FBE4B36ACC,Installed,,2.64862600000032E+018,
Router,7-11 Toronto 36976,Promotional Display,Router,Ubiquiti Router,B4FBE4B36B80,Installed,,2.64862600000032E+018,
Router,7-11 Toronto 33491,Promotional Display,Router,Ubiquiti Router,B4FBE4B36B9E,Installed,,2.64862600000032E+018,
Router,7-11 Toronto 36712,Promotional Display,Router,Test,B4FBE4B36CBE,,,2.64862600000032E+018,
Router,7-11 Toronto 36712,Promotional Display,Router,Test,B4FBE4B36CBE,,,2.64862600000032E+018,
Router,7-11 Toronto 36712,Promotional Display,Router,Ubiquiti  Router,B4FBE4B36CBE,Installed,,2.64862600000032E+018,
Router,7-11 Edmonton 38824,Promotional Display,Router,Ubiquiti Router,B4FBE4B36E26,Installed,,2.64862600000032E+018,
Router,7-11 Calgary 38493,Promotional Display,Router,Ubiquiti Router,B4FBE4B36E62,Installed,,2.64862600000032E+018,
Router,7-11 Cloverdale  26517,Promotional Display,Router,Ubiquiti Router,B4FBE4B36F4C,Installed,,2.64862600000032E+018,
Router,7-11 Pitt Meadows 25400,Promotional Display,Router,Ubiquiti Router,B4FBE4B36F5E,Installed,,2.64862600000032E+018,
Router,7-11 Etobicoke 24508,Promotional Display,Router,Ubiquiti Router,B4FBE4B36FD6,Installed,,2.64862600000032E+018,
Router,7-11 Toronto 33414,Promotional Display,Router,Ubiquiti Router,B4FBE4B3700C,Installed,,2.64862600000032E+018,
Router,7-11 Neepawa 38826,Promotional Display,Router,Ubiquiti Router,B4FBE4B3785E,Installed,,2.64862600000032E+018,
Router,7-11 Toronto 33469,Promotional Display,Router,Ubiquiti Router,B4FBE4B37894,Installed,,2.64862600000032E+018,
Router,7-11 Toronto 33435,Promotional Display,Router,Ubiquiti Router,B4FBE4B378BE,Installed,,2.64862600000032E+018,
Router,7-11 St. Catharines 24012,Promotional Display,Router,Ubiquiti Router,B4FBE4B396C4,Installed,,2.64862600000032E+018,
Router,7-11 Winnipeg 14841,Promotional Display,Router,Ubiquiti Router,B4FBE4B3A096,Installed,,2.64862600000032E+018,
KIE-YORB0,Kiehl's Yorkdale 006,Promotional Display,B0,,BG322S20090011,Installed,Landscape,2.64862600000032E+018,2021-11-06
YUM1300KDA0,KFC Toronto 1300,Menu Boards,DAO,,BG322S20090026,Installed,Portrait,2.64862600000032E+018,2021-11-11
KIE-YORB1,Kiehl's Yorkdale 006,Promotional Display,B1,,BG322S20090027,Installed,Landscape,2.64862600000032E+018,2021-11-06
COB-F9052A0,COBS-Westshore Village 9052,Promotional Display,A0,,BG322S20090029,Installed,Landscape,2.64862600000032E+018,2022-11-29
711-41107MA0,7-11 Cochrane 41107,Menu Boards,711-41107MA0,,BG322S20090030,Installed,Landscape,2.64862600000032E+018,2021-11-27
711-38717WA0,7-11 Hope 38717,Other (see notes),,,BG322S20100031,Installed,Portrait,2.64862600000032E+018,2022-11-13
KIE-MASB1,Kiehl's Masonville 023,Promotional Display,B1,,BG322S20100032,Installed,Landscape,2.64862600000032E+018,2021-11-04
YUM1372KB2,KFC 1372,Menu Boards,KB2,LG MP500,BG322S20100033,Installed,,2.64862600000032E+018,2021-11-23
KIE-STCC1,Kiehl's Ste Catherine 004,Promotional Display,C1,,BG322S20100034,Shipped,Landscape,2.64862600000032E+018,
711-41107SA2,7-11 Cochrane 41107,Slupee TV,711-41107SA2,,BG322S20100035,Installed,Landscape,2.64862600000032E+018,2021-11-27
YUM1300KDA1,KFC Toronto 1300,Menu Boards,DA1,,BG322S20100036,Installed,Portrait,2.64862600000032E+018,2021-11-10
711-41107MA2,7-11 Cochrane 41107,Menu Boards,711-41107MA2,,BG322S20100037,Installed,Landscape,2.64862600000032E+018,2023-11-27
KIE-STCC0,Kiehl's Ste Catherine 004,Promotional Display,C0,,BG322S20100038,Shipped,Landscape,2.64862600000032E+018,
711-41107CB1,7-11 Cochrane 41107,Next Gen Coffee Bar,711-41107CB1,,BG322S20100039,Installed,Landscape,2.64862600000032E+018,2021-11-27
KIE-STCD0,Kiehl's Ste Catherine 004,Promotional Display,D0,,BG322S20100040,Shipped,Landscape,2.64862600000032E+018,
711-38830AA0,7-11 Inkster 38830,UR-Tunes,AA0,,BG322S20100161,Installed,Landscape,2.64862600000032E+018,2021-11-22
711-38830MA2,7-11 Inkster 38830,Menu Boards,MA2,,BG322S20100162,Installed,Landscape,2.64862600000032E+018,2021-11-22
711-38830CA1,7-11 Inkster 38830,Next Gen Coffee Bar,CA1,,BG322S20100163,Installed,Landscape,2.64862600000032E+018,2021-11-22
711-38830MA1,7-11 Inkster 38830,Menu Boards,MA1,,BG322S20100164,Installed,Landscape,2.64862600000032E+018,2021-11-22
711-38830MA3,7-11 Inkster 38830,Menu Boards,MA3,,BG322S20100165,Installed,Landscape,2.64862600000032E+018,2021-11-22
711-38830SA0,7-11 Inkster 38830,Slupee TV,SA0,,BG322S20100166,Installed,Landscape,2.64862600000032E+018,2021-11-22
711-38830MA0,7-11 Inkster 38830,Menu Boards,MA0,,BG322S20100167,Installed,Landscape,2.64862600000032E+018,2021-11-22
711-38830CB1,7-11 Inkster 38830,Next Gen Coffee Bar,CB1,,BG322S20100168,Installed,Landscape,2.64862600000032E+018,2021-11-22
711-38830CA0,7-11 Inkster 38830,Next Gen Coffee Bar,CA0,,BG322S20100169,Installed,Landscape,2.64862600000032E+018,2021-11-22
711-38830CB0,7-11 Inkster 38830,Next Gen Coffee Bar,CB0,,BG322S20100170,Installed,Landscape,2.64862600000032E+018,2021-11-22
KER-B0001A0,Kernels BR Avenue,Promotional Display,KER-B0001A0,,BG322S20100211,Installed,,2.64862600000032E+018,2021-12-10
711-37122MA0,7-11 New Westminster 37122,Menu Boards,MA0,,BG322S20100213,Shipped,Landscape,2.64862600000032E+018,
FRE-0967MA0,Freshii - 0967,Menu Boards,MA0,,BG322S20100214,Shipped,Landscape,2.64862600000032E+018,
,7-11 Surrey 37206,Menu Boards,711-37206MA0,,BG322S20100215,Shipped,Landscape,2.64862600000032E+018,
YUM1513KB2,KFC 1513,Menu Boards,KB2,,BG322S20100216,Shipped,Landscape,2.64862600000032E+018,
711-38830SA1,7-11 Inkster 38830,Slupee TV,SA1,,BG322S20100217,Installed,Landscape,2.64862600000032E+018,2021-11-22
711-38830SA2,7-11 Inkster 38830,Slupee TV,SA2,,BG322S20100219,Installed,Landscape,2.64862600000032E+018,2021-11-22
,7-11 Surrey 37206,Promotional Display,711-37206WA0,,BG322S20100220,Prepped,Landscape,2.64862600000032E+018,
711-41107CA0,7-11 Cochrane 41107,Next Gen Coffee Bar,711-41107CA0,,BG322S20100221,Installed,Landscape,2.64862600000032E+018,2021-11-27
711-41107MA3,7-11 Cochrane 41107,Menu Boards,711-41107MA3,,BG322S20100222,Installed,Landscape,2.64862600000032E+018,2021-11-27
KER-F0076A0,Kernels Lansdowne Place,Promotional Display,,,BG322S20100223,Installed,,2.64862600000032E+018,2021-11-09
FRE-1357MA0,Freshii - 1357,Menu Boards,FRE-1357MA0,,BG322S20100224,Installed,Landscape,2.64862600000032E+018,2022-11-14
711-41107SA0,7-11 Cochrane 41107,Slupee TV,711-41107SA0,,BG322S20100225,Installed,Landscape,2.64862600000032E+018,2021-11-27
711-41107CA1,7-11 Cochrane 41107,Next Gen Coffee Bar,711-41107CA1,,BG322S20100226,Installed,Landscape,2.64862600000032E+018,2021-11-27
711-41107SA1,7-11 Cochrane 41107,Slupee TV,711-41107SA1,,BG322S20100227,Installed,Landscape,2.64862600000032E+018,2021-11-27
711-41107AA0,7-11 Cochrane 41107,UR-Tunes,711-41107AA0,,BG322S20100228,Installed,Landscape,2.64862600000032E+018,2021-11-27
711-41107MA1,7-11 Cochrane 41107,Menu Boards,711-41107MA1,,BG322S20100229,Installed,Landscape,2.64862600000032E+018,2023-11-27
711-41107CB0,7-11 Cochrane 41107,Next Gen Coffee Bar,711-41107CB0,,BG322S20100230,Installed,Landscape,2.64862600000032E+018,2021-11-27
YUM1891KB2,KFC 1891,Menu Boards,KB2,,BG322S20100241,Installed,,2.64862600000032E+018,2021-11-16
YUM2025KA3,KFC Beamsville 2025,Menu Boards,A3,,BG322S20100242,Installed,Landscape,2.64862600000032E+018,2021-11-05
COB-F9131A0,COBS-Trinity Hills 9131,Promotional Display,COB-F9131A0,,BG322S20100243,Installed,Landscape,2.64862600000032E+018,2022-11-10
YUM1455KMA0,KFC Windsor 1455,Menu Boards,A0,,BG322S20100281,Installed,Portrait,2.64862600000032E+018,2022-01-01
YUM1455KMA1,KFC Windsor 1455,Menu Boards,A1,,BG322S20100283,Installed,Portrait,2.64862600000032E+018,2022-01-01
YUM1455KMA4,KFC Windsor 1455,Menu Boards,A4,,BG322S20100284,Installed,Portrait,2.64862600000032E+018,2022-01-01
YUM1300KIA0,KFC Toronto 1300,Infotainment,IA0,,BG322S20100285,Installed,Landscape,2.64862600000032E+018,2021-12-30
KER-F0035A0,Kernels Guildford Town Ctr,Promotional Display,KER-F0035A0,,BG322S20100286,Shipped,,2.64862600000032E+018,2015-05-04
YUM1455KMA2,KFC Windsor 1455,Menu Boards,A2,,BG322S20100287,Installed,Portrait,2.64862600000032E+018,2022-01-01
COB-F9342A0,COBS–Georgetown Marketplace 9342,Promotional Display,COB-F9342A0,,BG322S20100288,Installed,Landscape,2.64862600000032E+018,2022-11-30
FRE-1351MA0,Freshii - 1351,Menu Boards,MA0,,BG322S20100289,Installed,Landscape,2.64862600000032E+018,2022-12-09
YUM1455KMA3,KFC Windsor 1455,Menu Boards,A3,,BG322S20100290,Installed,Portrait,2.64862600000032E+018,2022-01-01
711-37791CA2,7-11 Calgary 37791,Next Gen Coffee Bar,711-37791CA2,QB4,BG322S20110002,Shipped,Landscape,2.64862600000032E+018,
711-37791SA0,7-11 Calgary 37791,Slupee TV,711-37791SA0,QB4,BG322S20110004,Shipped,Landscape,2.64862600000032E+018,
711-37791SA2,7-11 Calgary 37791,Slupee TV,711-37791SA2,QB4,BG322S20110005,Shipped,Landscape,2.64862600000032E+018,
711-37791CA3,7-11 Calgary 37791,Next Gen Coffee Bar,711-37791CA3,QB4,BG322S20110006,Shipped,Landscape,2.64862600000032E+018,
711-37791SA1,7-11 Calgary 37791,Slupee TV,711-37791SA1,,BG322S20110007,Shipped,Landscape,2.64862600000032E+018,
711-37791CA1,7-11 Calgary 37791,Next Gen Coffee Bar,711-37791CA1,QB4,BG322S20110008,Shipped,Landscape,2.64862600000032E+018,
